4.69596e+42 8.93484e+35 8.93484e+35 3.78631e+34 4.39865e+28 2.81934e+16 8.13198e+06 43.9204 3.15525e-07 0 0 0 0 0
1.36033e+42 6.49202e+38 3.25472e+35 2.03482e+31 1.58373e+26 6.24563e+15 4.63002e+06 0.540644 0 0 0 0 0 0
3.6652e+42 1.62806e+38 2.08873e+36 7.95386e+31 3.17389e+26 4.23887e+15 1.6481e+07 0.312955 0 0 0 0 0 0
4.81533e+43 2.95049e+38 1.65543e+35 1.68548e+32 1.89739e+26 1.71824e+16 414405 0.252234 0 0 0 0 0 0
4.60298e+40 4.64407e+37 7.41042e+33 2.53172e+33 1.53769e+27 5.94016e+16 2.29739e+06 0.313343 0 0 0 0 0 0
2.8061e+41 1.35916e+39 5.67407e+33 8.62093e+32 8.05248e+25 5.16845e+16 1.02473e+08 0.455517 4.76823e-08 0 0 0 0 0
2.72601e+40 9.96933e+38 1.75548e+37 1.21872e+34 3.50551e+27 1.08513e+16 4.45533e+07 0.211276 0 0 0 0 0 0
3.2396e+39 2.45376e+38 4.51669e+35 6.71861e+33 6.05285e+27 6.16666e+15 7.11475e+06 0.781064 1.41038e-08 0 0 0 0 0
5.07718e+37 5.07718e+37 4.16898e+35 1.88109e+35 3.17606e+28 6.05569e+17 6.09958e+08 53.3059 3.67961e-07 0 0 0 0 0
9.82029e+40 9.04293e+39 7.01851e+34 1.35295e+32 2.68109e+25 4.24847e+15 131665 0.0703099 0 0 0 0 0 0
2.35759e+38 7.17306e+37 8.15544e+36 8.08591e+34 7.29391e+26 1.10569e+18 849687 48.9286 5.31015e-07 0 0 0 0 0
1.28779e+42 6.56544e+38 8.52871e+35 1.65068e+33 3.19419e+26 9.56313e+16 6.47935e+06 0.312901 0 0 0 0 0 0
1.49894e+42 1.06588e+38 7.11534e+36 5.63224e+33 3.42729e+28 3.73217e+17 4.2934e+07 4.5859 2.6356e-08 0 0 0 0 0
1.38124e+42 2.21321e+39 2.81093e+36 8.31095e+30 6.13072e+24 2.96485e+16 1.63067e+06 0.0926637 0 0 0 0 0 0
2.63717e+40 2.58891e+39 2.70158e+34 4.60299e+31 1.23029e+25 7.62035e+15 1.10291e+06 0.0850668 0 0 0 0 0 0
4.6514e+42 1.88138e+38 6.67358e+36 2.58348e+33 1.07946e+28 5.38568e+17 3.4334e+08 3.85569 1.52958e-08 0 0 0 0 0
1.57265e+43 1.24013e+36 1.24013e+36 5.09334e+33 1.99242e+26 1.34256e+17 1.01473e+07 1.2544 1.30526e-08 0 0 0 0 0
1.47824e+40 3.50101e+39 1.35813e+38 7.67733e+32 6.56141e+26 1.63389e+16 2.83473e+08 19.207 9.11199e-08 0 0 0 0 0
2.6648e+40 1.0434e+39 3.67468e+36 7.99661e+33 1.35242e+26 1.13422e+16 2.15227e+07 0.928952 1.99638e-08 0 0 0 0 0
1.54009e+41 2.1536e+36 1.95042e+33 7.82952e+32 5.84761e+26 1.48168e+16 1.40377e+06 0.13859 0 0 0 0 0 0
3.5049e+38 3.5049e+38 1.07963e+37 2.93106e+32 7.99122e+26 1.43638e+17 8.65179e+07 2.6837 2.99111e-08 0 0 0 0 0
1.22721e+42 4.38587e+39 1.75708e+34 1.49712e+33 1.53693e+25 5.72254e+15 1.08888e+07 0.952077 1.16843e-08 0 0 0 0 0
9.5434e+41 1.86886e+39 3.35554e+35 6.09249e+32 4.77331e+26 4.44148e+15 640683 0.526227 0 0 0 0 0 0
7.60154e+38 7.60154e+38 4.33213e+36 2.90056e+31 7.53552e+27 1.71934e+17 5.25632e+08 16.124 6.18018e-08 0 0 0 0 0
4.53366e+42 1.03462e+39 4.28108e+36 3.45312e+32 1.12197e+27 7.87323e+15 942455 0.0651761 0 0 0 0 0 0
1.89412e+41 9.98321e+37 1.86716e+37 3.09199e+33 9.69949e+25 1.64791e+16 2.09404e+06 0.934191 1.4088e-08 0 0 0 0 0
1.4067e+42 1.53589e+37 1.44937e+33 1.44937e+33 4.02133e+27 4.18885e+15 6.99188e+07 11.8887 1.41239e-08 0 0 0 0 0
9.64798e+40 1.50637e+39 1.01414e+37 7.07841e+32 4.51654e+27 7.62282e+16 2.35775e+06 0.477696 1.12709e-08 0 0 0 0 0
3.33959e+42 5.29014e+38 4.0306e+35 3.08073e+32 2.20745e+25 3.75328e+16 5.3126e+07 11.6845 7.7605e-08 0 0 0 0 0
5.08239e+43 9.69937e+39 4.0763e+36 5.83092e+34 3.23713e+26 9.05375e+16 185700 0.308714 0 0 0 0 0 0
5.11153e+42 1.23362e+39 4.55355e+38 3.88982e+33 3.67276e+28 4.70278e+17 1.20773e+08 5.89952 8.33588e-08 0 0 0 0 0
9.67704e+42 2.16342e+37 5.07794e+36 2.56844e+32 1.30817e+26 1.12539e+16 1.29192e+07 0.200353 0 0 0 0 0 0
3.77448e+42 2.50616e+39 4.91273e+34 2.56776e+32 9.0341e+24 2.15339e+15 822542 0.172554 0 0 0 0 0 0
5.33048e+40 1.33275e+40 5.43038e+35 3.58977e+33 1.00143e+27 2.76986e+16 4.49462e+08 6.95168 1.47733e-07 0 0 0 0 0
1.3032e+40 3.6576e+38 4.58078e+37 8.92228e+31 4.16445e+27 7.4605e+16 1.99089e+07 0.891492 2.70802e-08 0 0 0 0 0
2.4654e+43 7.40493e+37 2.91836e+36 3.3444e+34 1.19765e+28 7.76773e+16 3.95511e+07 3.59309 1.29895e-08 0 0 0 0 0
1.37966e+40 1.54942e+39 5.4249e+36 1.79903e+33 2.91633e+24 1.40768e+16 424414 0.675051 1.86915e-08 0 0 0 0 0
9.45418e+43 4.94142e+40 1.01106e+37 5.20356e+32 7.63747e+26 1.11635e+17 4.57767e+06 0.444272 2.93949e-08 0 0 0 0 0
5.11066e+42 2.19056e+38 4.39208e+36 1.27305e+33 3.98601e+26 2.96591e+16 1.9222e+07 2.16032 3.36431e-08 0 0 0 0 0
1.66659e+40 2.20893e+38 1.77722e+35 4.18883e+34 7.23847e+27 1.25602e+18 1.52716e+08 8.58788 3.34916e-08 0 0 0 0 0
2.51356e+41 8.87297e+38 3.33696e+35 1.12152e+33 5.18759e+26 4.12867e+16 2.81824e+06 0.392306 0 0 0 0 0 0
5.02441e+39 5.02441e+39 1.95109e+35 8.83981e+32 3.26765e+26 9.24133e+16 1.21709e+07 0.371454 0 0 0 0 0 0
1.65122e+41 9.11633e+39 5.58305e+36 2.93204e+33 6.8163e+26 1.35878e+17 3.75865e+07 1.32346 1.15436e-08 0 0 0 0 0
1.65975e+40 8.63856e+37 8.91626e+35 1.86527e+30 4.24517e+26 1.56816e+16 2.00143e+07 1.06406 1.11017e-08 0 0 0 0 0
2.02096e+43 1.00679e+40 1.15505e+37 2.16045e+30 3.85402e+27 7.44504e+16 1.72995e+07 0.371542 1.04931e-08 0 0 0 0 0
1.98663e+41 2.0277e+38 1.67831e+34 9.18565e+32 4.66511e+26 2.51659e+17 6.32063e+07 5.39087 3.81954e-08 0 0 0 0 0
1.09577e+42 8.33867e+36 3.03475e+36 2.24227e+31 5.84192e+25 3.63451e+15 2.31996e+06 0.237264 0 0 0 0 0 0
1.29428e+43 7.75636e+37 3.46599e+37 4.04762e+34 1.58122e+27 7.92991e+16 2.54948e+07 1.09411 4.60772e-08 0 0 0 0 0
7.59374e+39 3.93969e+38 1.10703e+37 1.02805e+32 2.30904e+27 2.32697e+17 9.64518e+07 3021.22 1.50152e-06 0 0 0 0 0
1.9349e+43 7.88426e+39 1.16711e+36 4.94813e+33 7.23688e+25 1.14944e+16 267665 0.0426424 0 0 0 0 0 0
1.46135e+41 3.61638e+39 2.67815e+36 1.42733e+32 3.88637e+26 1.42497e+16 414217 0.0986458 0 0 0 0 0 0

