379.166 325.837 293.675 238.63 210.329 196.411 187.921 146.91 139.741 130.068 97.9036 57.0127 27.0496 8.95698
397 307.388 294.355 262.094 205.002 195.478 158.003 126.745 121.188 94.3768 47.7857 39.1848 21.9082 9.95215
399.741 336.9 256.825 249.944 225.228 201.793 182.474 163.002 128.369 104.479 86.2627 45.4071 24.9814 12.2604
391.679 333.965 282.465 230.707 188.258 188.258 168.25 140.209 115.307 110.501 66.5377 41.5927 16.6046 7.95967
428.35 310.029 270.575 264.505 219.466 208.497 185.128 148.967 122.6 110.722 77.8469 43.6993 22.6814 11.9614
404.526 339.795 290.125 257.7 214.371 196.401 159.961 152.614 137.042 106.157 74.6952 38.3906 22.9034 9.12271
416.142 322.376 278.404 252.792 206.662 200.749 198.459 161.164 113.54 103.319 83.7203 46.1363 26.6873 8.17737
420.411 298.404 298.404 247.259 214.915 202.319 186 150.624 140.331 121.236 94.1555 44.6928 23.6997 7.96101
420.462 336.128 281.166 233.807 209.67 208.804 171.765 144.516 126.556 109.385 73.3072 36.2814 16.481 8.95463
464.5 330.576 295.148 244.812 205.081 204.432 181.956 149.671 134.668 116.905 97.1845 42.8488 22.4914 8.95683
411.099 310.207 254.669 254.669 204.355 197.301 187.112 157.462 119.128 104.9 72.7254 41.683 13.1149 7.95987
405.04 284.277 284.277 249.933 213.073 183.196 167.974 128.047 117.024 116.734 101.86 60.5284 21.8198 11.9396
365.523 311.997 285.337 265.784 222.882 199.644 189.164 147.389 129.213 100.811 86.6889 38.4363 24.1093 8.95468
443.483 331.419 291.253 235.437 213.173 189.485 173.534 135.128 134.114 100.74 87.5875 47.9646 15.5631 6.96791
374.775 338.9 284.062 225.171 209.467 176.664 176.664 144.62 120.277 111.112 72.9627 45.9499 18.8946 7.95984
427.798 342.898 289.228 246.35 228.707 196.61 180.154 160.265 140.386 102.07 81.4723 50.6142 20.4692 8.96595
346.224 346.224 262.743 256.312 215.321 202.235 186.407 138.847 129.989 115.652 86.3707 47.9833 21.6207 9.99603
350.237 350.237 287.84 246.684 225.006 204.593 173.218 136.458 123.816 107.964 72.4128 42.387 17.6907 8.95466
