640.28167376 475.91945381 503.65825238 485.27344408 448.42875113 419.39495844 474.03187375 472.77525117 468.39215269 484.18436325 490.75935521 483.74360763 534.13858674 540.05290426 457.19615818 457.76356820 437.36313815 520.48265412 464.58431403 491.84091634 485.71546011 515.49787786 457.24242662 462.20263766 466.41832366 442.03146202 460.85978262 464.20353401 461.78139835 498.86311252 
540.75162037 451.53588066 467.35607255 474.86242324 421.71224631 406.65237157 453.12372621 468.51010605 450.81906468 463.12598086 461.33362876 455.92317613 512.21830143 488.20310609 432.01668157 450.94747211 422.53967150 494.85316480 448.90081518 464.03635878 466.85471736 473.08295482 450.89379988 455.51108405 439.58173441 426.57738942 444.46981351 457.23457952 452.77837972 475.76543483 
478.08674126 447.09727098 453.54611365 471.20381674 404.40066940 401.42344755 451.25429714 453.25038286 447.54927267 432.06332516 451.21498656 449.38514594 479.91553110 448.58183574 409.70328839 446.77572582 416.22912185 465.33871603 446.11813399 449.66635588 454.45523102 431.64663863 448.18498989 450.01993731 408.24451531 414.11623943 434.36103173 447.74289914 449.24417262 465.62146526 
452.26576730 446.32559155 449.31776310 470.77823475 400.19855093 399.84573360 450.84202555 449.59145360 446.36090664 416.16050010 449.44421619 423.14058087 458.50655201 444.44016290 400.38105325 446.23381424 403.96506859 453.12165753 445.22259150 447.41875761 450.85694416 401.07230537 447.56993954 447.57286309 402.44854797 401.80844930 419.67005353 445.99389569 448.64175124 457.58374646 
445.41904357 445.96417133 447.40013435 470.72749835 399.82325406 399.61965675 450.67751399 448.32116240 446.13761289 402.51743025 447.21749416 403.98868075 451.36977260 444.04565908 398.49229269 445.99909704 399.89850444 447.13541167 444.38481400 447.05814971 449.50759440 399.42773629 447.36314335 447.04648071 399.00686014 399.81520611 408.09266250 444.18822131 448.36661497 438.17162839 
445.32922014 445.89105357 446.99463462 447.67658824 399.82311986 399.61000336 450.46432043 448.00101693 445.98222601 399.90663431 446.34408767 398.18362405 425.01980000 443.84380928 397.93792728 445.98952432 399.73173874 445.98854565 444.20476368 446.61215659 448.67523012 399.38744286 447.35551185 446.78105699 398.95131220 399.67650351 399.87749118 443.86320168 448.31688126 400.91772878 
428.22467992 407.91048088 446.43966481 412.52632373 399.64971074 399.60999003 447.50014009 423.62734007 416.44972111 399.89190691 401.02603106 398.07538927 401.68767117 402.92725613 397.80661843 429.35971679 399.61885250 409.95665308 431.20836567 409.30574427 402.75675032 399.38566003 402.82374683 215.90806650 398.90815732 399.63027221 398.90546194 403.95453948 408.43378564 398.76447323 
386.44264628 397.76228120 402.75477514 399.67878744 399.61000936 399.58496787 400.12426014 398.90492575 404.85826960 399.64049969 398.69275931 398.03521934 400.34665851 400.00840314 397.74286947 399.65780187 399.61000882 401.85838204 326.89777034 399.59769354 399.63671273 399.38556668 397.99141348 100.60812959 398.48886389 399.63027210 398.56722414 399.18899019 398.87040793 398.47913250 
128.92213787 397.74286948 399.85005105 398.54205848 399.58523923 399.58496787 104.77350570 398.81057604 398.95986896 399.58496787 119.32157891 398.03518125 398.10333220 399.62731399 397.74286947 399.61021964 399.59922477 398.63365518 206.72474254 398.91922790 399.60999020 398.42780641 397.94044364 100.11371302 398.10675938 399.58496787 398.31146039 397.92218119 397.87391206 143.35564812 
100.03095041 318.62923518 100.07355849 398.51370038 399.58496787 399.58496787 100.07471952 398.41611374 398.65650440 397.78642922 100.02117580 397.76244890 356.20966667 396.30176576 397.74286947 399.58496787 397.75723123 398.25000104 103.36594414 397.78573580 399.58780145 398.09643076 397.74286947 100.05489247 398.06821562 397.74567088 398.30532444 397.75891130 397.83758009 101.77261563 
