760.11904091 705.45177250 781.28942366 820.36466626 671.22600060 732.25363221 694.64207937 774.54051722 800.59164270 725.66918117 692.60593954 740.64373816 787.55418661 641.76644155 747.08414774 729.33516820 730.23967432 742.99825772 699.97727329 765.92743660 691.10919336 728.36084324 651.41515473 795.13658186 721.83231566 684.73235057 666.04710314 697.66203199 739.66301458 679.75070344 
600.71836361 585.33193380 669.96744085 638.40903622 610.09107685 615.49721074 611.99997342 613.74104195 607.91010926 585.78200812 566.10191470 610.61432687 627.28128980 571.79339696 577.44886864 567.30883037 600.33756838 617.13853857 639.06737725 657.29503049 587.23489115 600.32876216 613.39367780 613.04313290 604.32401510 622.26392390 623.46431513 561.33854235 621.41467501 568.98687398 
582.20434482 559.86479018 568.92568100 563.98052170 570.41356636 554.20174054 575.77812031 538.20492136 566.45444503 560.07487720 561.07693242 570.12567595 580.84770820 531.34976712 538.63755539 515.03235005 559.72547708 580.51788368 567.11168600 574.72099005 554.84841590 600.32876216 565.70930976 569.86711797 542.19335263 544.43847130 558.19264558 543.49702638 534.76381703 546.92024079 
535.75631632 559.86479018 534.75001468 559.38413034 540.60456719 537.79453633 508.23814748 532.58466254 528.56375999 553.81126529 524.83100490 545.46150128 536.39916063 516.65054332 532.15083185 509.66947369 541.01496336 537.81802614 539.96145617 526.71175715 536.49747730 546.35224345 532.79947796 529.82346470 517.71896301 533.42960843 547.89322684 534.59316634 533.06160851 532.38862381 
497.34875657 524.65803246 522.06523803 521.47725761 516.73237730 511.14726097 499.08890403 510.96983997 502.26894521 522.35907605 512.26602837 518.22416043 508.32148916 488.43791931 502.17716332 503.57978983 519.21062310 533.40979668 520.85570853 516.78783095 519.11809815 530.80951497 520.20155549 502.17605402 516.39798972 519.20367419 497.93221603 490.15798979 503.83567706 506.56875063 
495.76872507 479.68068940 508.77954890 508.29167713 474.15003081 457.30728064 489.65719178 502.86675214 477.84913518 500.56587405 480.48719385 496.97574927 503.08222855 486.35124751 502.17716332 482.49558483 492.31602763 521.22631933 484.89382911 499.48363592 510.38942339 489.69679733 508.34755230 497.91561225 499.85032727 497.38306696 476.75722022 477.11366176 494.09049021 482.39654208 
474.63330137 464.24496961 469.26831641 462.39636387 462.05805994 438.28348380 452.16427030 479.56901742 461.65585906 496.33351758 453.92946857 473.40841836 474.05213987 454.22360257 444.45503045 452.39777129 452.40098121 474.95717439 467.00108799 474.36013507 452.42599945 447.74314744 456.03368716 463.91337263 464.23200344 459.17496849 440.87131281 459.69872057 470.96970615 450.53571376 
430.04113690 441.78759604 456.33119848 438.01541590 432.61765901 427.24116630 436.99181321 451.32714117 424.67149143 445.95157452 433.74412242 432.67469565 443.44782451 429.21214313 434.96382290 432.17484338 437.47259153 431.20579370 434.00501723 442.62680335 437.22142962 431.37296729 441.54184255 432.15122234 288.93230860 446.56587691 431.95456507 446.85198401 446.69459181 435.19222815 
422.64539971 307.33386447 407.28708958 434.66281565 428.98662729 424.28946292 429.50363833 428.73727369 415.47511662 386.95638424 422.49231143 430.36510830 423.61322023 423.20863972 426.72256945 422.12947967 434.13031860 425.98399735 269.61362829 431.43026932 428.78091151 423.63481414 422.96436896 426.80094777 213.81820001 433.55190882 431.92022462 434.28386895 431.34635635 320.75207849 
210.72954777 142.48693180 212.71754684 428.62191952 425.69505924 420.21460445 419.72155191 427.20764218 412.11126586 212.01219864 416.77404882 426.73618814 417.88056381 180.32610281 425.55982311 412.75191457 157.10318390 415.81510217 213.02113451 213.71453795 425.99656504 417.68539117 418.90369466 426.14300017 210.45002110 420.84066647 428.02078645 423.51708671 429.21776243 162.29536922 
