1209.61564229 1160.38558838 1591.69500990 1310.11542462 1450.83561772 1697.43581907 1253.89141118 1689.00572956 1645.16712075 928.81884709 1033.44441242 1519.55681769 1299.91128253 1348.61970471 1635.74237437 1306.81710197 1333.27296864 1773.22567366 1298.26309360 1332.59382546 1568.68692375 1365.19836167 1264.46884858 1347.34106409 1332.20050111 1462.50829580 1620.77674600 1471.38881642 1184.33001447 1593.94248233 
819.93383296 543.89570493 1336.49664862 1170.93068569 919.92225359 1196.03364481 1043.63324663 759.07720963 769.12831598 928.81884709 609.41477966 996.37906167 1031.09147852 969.87373041 984.52500980 999.48686490 991.36150589 1130.15290094 1192.07199406 849.00680272 862.83050917 684.59089762 565.47470094 1054.29255074 894.17253945 1024.71152322 1380.26966943 1119.74457843 894.04429379 1127.50759583 
305.15367806 353.21031877 874.63527062 680.98153263 585.45914061 640.36070138 640.15399086 759.07720963 731.57319021 833.30455092 427.98667920 416.99525843 465.65917909 642.19618378 430.30475086 536.81543526 282.62477761 747.88930613 669.65008516 549.99938131 497.52656765 376.31403134 465.98828345 493.26893951 382.73668163 575.73098224 870.92747264 384.31929811 723.74485259 628.18966110 
105.73432658 112.55403179 185.02496901 451.46869007 286.46915866 190.51554992 219.41794391 251.55301279 374.80250556 306.00381494 74.45088392 176.79371486 245.09479822 278.76235842 74.45680262 157.24252930 53.22663689 132.30351445 78.06391751 227.91273326 372.82539695 95.23326128 163.06591114 181.62678932 122.80336942 235.59693291 135.18652913 220.09719122 253.02812240 192.26731962 
16.30628215 5.88646913 43.99532088 61.00685702 48.96414785 68.83428443 23.52572904 23.36293491 97.79074991 80.85626114 16.86769866 49.40822413 29.56537345 27.29728929 7.51033117 25.75958464 6.74249569 47.70662101 38.07010537 28.98211505 77.63026060 36.24179490 43.06228444 13.46254228 27.97614695 33.56722422 37.74985097 62.22174721 46.98586971 51.22131329 
2.80532012 2.92171816 10.01592627 4.56352001 7.39240747 7.53215311 3.73098636 3.40002626 9.15219009 5.68713120 3.42438784 6.97440063 3.33359147 5.71826318 4.32116572 6.35049591 3.36286395 6.23554747 6.63968856 3.51450668 6.96279599 3.43999462 6.64121964 3.54418733 3.83090898 4.32575972 4.47697389 5.26535186 5.32980501 5.13201999 
1.60784370 2.13237048 2.65806146 2.38800865 2.84507103 4.37505771 1.71211183 2.48591732 2.84044956 2.38812010 1.68196748 2.63962177 2.54111303 3.02636773 2.52057953 2.46275820 2.65302549 2.60691148 2.63507865 2.27209157 3.34104128 2.04163586 2.85379780 2.72839713 2.39600361 2.58669294 2.91162112 2.80148917 2.43602082 2.99527721 
1.18646540 1.55701332 1.89317824 1.30588519 2.01843809 2.62885038 0.78311038 1.75730974 1.96060974 1.19715284 1.20641518 1.93018050 2.01088235 2.12140007 1.93166909 1.98949827 1.58677596 1.66226642 2.08839180 1.91235986 2.01669099 1.76387012 1.18799743 1.95795634 1.86872705 2.12308764 2.47752357 1.95650073 1.29191234 2.37368010 
0.81654178 0.93386234 1.75545595 0.74841642 1.02070428 1.36962792 0.74244821 1.28268478 1.12313160 0.99662815 0.85405388 1.48455822 1.60741678 1.84893540 1.10928907 1.24423071 1.20759387 1.03298586 1.55439114 1.85750893 1.46925119 1.11164186 1.08446944 1.57773643 1.28384225 1.38217091 2.01377510 1.50196724 1.10446345 1.83133815 
0.68303402 0.58117309 0.78316510 0.67181728 0.71077785 1.29524916 0.66614895 0.72971034 0.76911780 0.94071317 0.76645710 0.88340108 0.98352361 1.22672516 1.05718990 0.86079369 0.61514850 0.85062018 0.95916464 0.84317989 0.76480937 0.84492186 0.65359890 1.04774554 1.22082249 0.93834784 1.29906573 1.04870602 0.86900560 1.01031174 
