1860.44 1551.46 1439.78 1229.72 959.167 842.244 790.099 693.996 665.085 643.03 520.656 381.958 239.077 66.9553
1876.55 1590.29 1319 1210.26 951.085 911.613 812.685 742.198 709.634 650.393 558.738 345.754 238.976 72.8352
1904.39 1624.31 1428.45 1146.46 942.614 871.649 806.713 744.615 648.453 598.151 518.196 363.662 210.5 50.9313
1890.6 1618.29 1435.77 1111.98 982.887 872.667 777.778 749.276 634.657 583.975 532.62 345.267 221.875 47.0802
1831.62 1600.71 1359.22 1124.2 932.588 879.588 813.752 702.287 671.105 628.162 544.008 350.854 230.266 58.857
1933.36 1590.79 1382.46 1148.88 950.057 883.918 797.065 741.322 683.422 632.449 524.098 354.801 221.299 64.975
1911.52 1546.97 1360.89 1198.42 954.586 893.807 782.513 724.253 638.857 623.33 504.138 354.52 219.681 56.3902
1828.79 1617.74 1433.27 1185.32 967.348 897.749 829.194 719.204 692.257 624.368 578.116 389.639 227.407 71.1596
1848.12 1601.5 1420.93 1228.82 947.666 879.971 803.629 745.617 680.646 638.409 537.71 399.934 233.511 53.0618
1800.59 1590.56 1387.18 1220.54 995.353 874.498 812.442 745.565 691.433 664.945 536.11 351.824 235.163 73.7147
1803.55 1617.97 1374.21 1216.42 980.598 857.344 808.273 728.926 668.118 608.883 500.893 381.88 235.542 60.474
1798.16 1652.74 1417.51 1204.09 928.117 829.909 810.635 729.996 688.916 604.187 552.693 374.289 241.128 56.0149
1879.96 1605.03 1426.08 1169.86 994.145 874.126 816.971 700.864 681.455 656.742 521.94 392.854 238.338 66.9719
1889.89 1613.11 1415.33 1210.43 996.879 826.47 818.993 696.365 664.491 580.372 509.79 367.236 218.598 59.6157
1902.57 1643.33 1412.02 1230.5 946.666 879.547 783.908 730.889 699.517 616.564 523.039 331.61 202.155 56.2527
1817.32 1602.01 1391.82 1218.46 998.527 838.879 826.781 761.318 709.534 658.135 585.699 375.934 232.772 66.2289
1828.86 1519.82 1452.27 1183.18 977.008 870.333 819.851 721.704 675.493 566.94 517.503 351.351 239.552 72.0096
1931.72 1605.03 1397.13 1212.29 914.367 881.41 824.556 725.554 660.438 634.076 545.534 379.849 220.678 66.7912
1912.27 1646.55 1455.23 1225.72 971.333 897.167 808.296 741.806 682.741 586.155 532.822 363.628 226.536 57.5609
1819.11 1567.84 1372.53 1185.06 941.098 866.461 762.456 712.474 691.277 607.152 537.414 369.342 221.996 56.6091
1897.59 1558.68 1453.2 1202.02 964.838 885.476 796.094 730.552 659.67 626.975 506.548 340.626 230.377 56.9561
1782.68 1615.3 1425.21 1097.68 992.157 872.259 804.477 699.993 678.156 619.488 525.808 358.327 229.087 57.0678
1806.48 1527.51 1356.42 1150.62 1007.07 854.736 809.501 723.575 628.562 611.165 495.022 383.021 228.611 67.581
1825.04 1542.05 1423.07 1233.43 988.032 849.281 758.039 737.747 691.531 625.704 549.033 407.864 233.624 53.3931
1867.2 1504.77 1452.45 1203.33 948.099 873.628 834.777 768.374 715.902 655.917 542.129 384.943 241.435 62.3109
1881.24 1536.84 1426.34 1158.74 986.213 852.636 800.623 726.019 696.111 629.137 529.451 409.388 254.676 60.8291
1922.22 1561.79 1431.17 1203.32 988.853 788.031 776.679 689.099 670.93 607.05 498.438 366.221 222.459 67.1162
