2671.06 2559.64 2432.96 2432.96 1788.31 1520.48 1520.48 1504.82 1299.78 1121.93 825.092 671.684 551.992 80.2935
2628.71 2543.89 2413.59 2413.59 2310.9 2146.11 1904.47 1787.64 1472.25 1299.12 1074.99 862.391 784.376 116.021
2759.79 2433.02 2160.91 2160.91 2160.91 1619.34 1619.34 1335.49 1151.75 1097.96 909.039 524.34 370.743 146.992
2501.28 2501.28 2501.28 2222.4 2114.97 1956.26 1755.4 1404.25 1180.29 1120.36 873.329 538.933 503.722 220.991
2252.1 2252.1 2252.1 2208.24 2192.41 2015.21 1971.85 1641.33 1248.22 1182.25 1028.6 823.413 538.211 105.627
2289.16 2289.16 2289.16 1994.25 1994.25 1994.25 1994.25 1742.37 1311.21 918.274 859.303 706.537 587.026 338.555
2518.19 2437.79 2437.79 1736.48 1736.48 1736.48 1736.48 1736.48 1373.16 1014.17 828.199 755.481 519.826 118.304
2464.77 2425.78 2425.78 2133.57 2133.57 2070.86 2070.86 1544.33 1515.54 1178.97 977.431 828.822 651.718 194.384
2453.59 2330.05 2330.05 2330.05 2229.23 2086.45 1910.66 1596.68 1372.96 1223.15 856.966 746.657 523.281 71.802
2010.25 2010.25 2010.25 2010.25 2010.25 2010.25 1937.87 1699.94 1535.85 1242.39 1089.87 893.449 680.184 366.879
2350.84 2350.84 2247.54 2247.54 2247.54 1761.87 1761.87 1623.82 1395.26 1280.16 851.923 668.301 510.612 146.981
2524.08 2336.82 2248.32 2248.32 2068.17 2068.17 2002.26 1396.05 1112.27 906.725 755.484 683.047 327.638 111.804
2814.39 2624.63 2490.75 2408.72 2317.6 2169.83 1671.71 1644.37 1191.76 928.198 813.704 618.186 529.554 227.083
2741.04 2099.21 2099.21 2099.21 2099.21 1983.25 1909.29 1671.02 1346.94 1107.03 821.051 710.105 659.641 157.163
2539.97 2520.9 2463.27 2446.18 2260.53 1946.02 1887.94 1532.2 1369.51 812.343 664.112 577.664 407.913 178.679
2664.99 2664.99 2533.26 2353.66 2282.68 2036.57 1746.57 1554.14 811.933 723.425 591.094 491.249 408.062 92.3522
2730.11 1835.26 1835.26 1835.26 1835.26 1835.26 1835.26 1717.43 932.534 715.809 649.901 505.968 402.787 216.032
2357.74 2357.74 2357.74 2309.68 2309.68 2232.97 1831.89 1600.39 1218.44 1085.92 831.438 576.564 434.695 64.79
2328.03 2328.03 2328.03 1913.88 1913.88 1913.88 1517.81 1517.81 1517.81 973.772 938.605 707.064 557.536 300.501
2498.8 2498.8 2206.89 2206.89 2131.12 2093.55 1802.81 1383.99 1375.99 1121.23 819.778 678.912 519.795 240.256
2628.88 2277.8 2277.8 2277.8 1997.08 1955.26 1884.74 1514.03 1445.06 1198.73 1059.27 794.15 739.225 217.056
2805.17 2121.47 2121.47 2121.47 2034.36 1717.33 1717.33 1342.96 1282.36 1048.35 874.954 590.179 532.114 171.837
2818.83 2616.96 2616.96 2481.8 1510.38 1510.38 1510.38 1430.64 1378.21 1033.57 888.854 786.175 503.087 89.6433
2596.1 2145.01 2145.01 2145.01 2134.62 1871.68 1871.68 1796.76 1300.28 1133.78 989.74 862.617 633.183 75.3339
2689.4 2207.02 2207.02 2207.02 2207.02 1729.5 1729.5 1401.38 1198.06 973.287 797.486 590.533 536.62 92.6559
2830.6 2231.19 2231.19 2231.19 2213.97 2112.37 1819.06 1819.06 1346.71 1103.4 867.994 573.356 418.522 78.5455
2542.07 2542.07 2407.55 2361.08 2319.06 1862.78 1811.71 1730.2 1363.77 1019.5 900.391 830.571 436.885 123.127
2172.65 2153.25 2153.25 2091.87 2091.87 1978.55 1978.55 1001.5 993.686 975.763 896.354 755.274 668.296 299.394
2683.92 2330.83 2330.83 2293.71 2091.5 1959.25 1906.83 1419.33 1259.74 963.983 853.77 604.612 427.239 76.4918
2445.23 2445.23 2445.23 1977.93 1977.93 1769.81 1769.81 1353.83 1240.54 1148.63 876.196 766.749 615.992 306.391
2632.08 2579.34 2493.88 2379.14 2332.83 2149.84 1993.3 1566.75 1417.03 1157.96 837.665 662.099 586.913 313.323
2317.44 2308.45 2308.45 2126.32 2126.32 2126.32 1879.23 1628.43 1512.17 1013.87 923.984 748.95 629.75 290.231
2651.85 2292.13 2202.27 1883.78 1883.78 1883.78 1883.78 1503.96 1144.2 1003.74 870.329 641.081 557.401 219.674
2443.65 2443.65 2443.65 2300.67 2036.58 1919.17 1517.35 1512.95 1154.99 1043.63 909.723 811.621 543.477 332.243
2675.73 2549.96 2062.91 2062.91 2062.91 2044.28 1947.71 1145.35 1145.35 934.279 798.127 729.206 507.058 129.154
2650.43 2637.64 2526.24 2470.74 1850.81 1555.85 1555.85 1330.61 1150.21 893.622 752.515 682.936 553.311 89.8055
2516.61 2516.61 2516.61 2308.37 2308.37 1886.89 1886.89 1376.73 1290.86 1169.37 986.794 797.606 574.163 114.155
2405.29 2273.56 2273.56 2273.56 2207.11 1782.23 1782.23 1628.48 1392.56 1055.18 987.22 875.541 709.848 214.078
2800.84 2362.84 2362.84 2114.02 2114.02 1991.23 1867.05 1422.68 1151.91 1106.4 890.302 842.907 722.323 74.0121
2664.48 2464.78 2464.78 2464.78 2316.2 1986.47 1637.72 1452.46 1272.42 881.938 596.847 483.507 307.031 81.2618
2476.59 2421.77 2421.77 2369.71 2305.68 2079.9 1908.08 1652.49 1120.36 1048.66 955.873 769.014 643.863 326.879
2702.01 2414.29 2414.29 2410.24 2196.54 2029.83 1848.76 1586.94 1496.67 927.603 765.878 661.503 558.872 141.671
2618.44 2422.32 2211.55 2211.55 2211.55 2055.09 1931.24 1633.56 1296.04 1048.37 893.202 788.579 584.654 89.1352
2129.06 2129.06 2129.06 2129.06 2129.06 2045.42 2045.42 1562.12 1213.16 1116.01 727.306 706.174 605.645 310.746
2832.01 2559.67 2145.73 2145.73 1997.22 1997.22 1629.52 1163.23 1109.32 1041.48 695.997 574.694 448.547 92.0378
2841.58 2640.36 2400.2 1963.9 1963.9 1948.86 1948.86 1675.33 1525.78 905.91 804.853 708.29 633.209 268.397
2610.89 2296.73 2296.73 2296.73 1986.16 1986.16 1934.07 1413.34 1309.66 1186.07 997.903 895.452 652.213 341.745
2597.03 2597.03 2455.71 2060.74 2060.74 2006.16 1934.41 1737.14 1467.18 1281.67 1003.71 674.645 594.537 329.917
2739.98 2739.98 2531.16 2404.45 1963.45 1963.45 1672.24 1623.53 1332.13 1112.46 894.818 698.537 657.483 262.744
2107.49 2107.49 2107.49 2107.49 2107.49 1826.46 1662.28 1620.92 1241.51 1129.4 903.463 794.608 689.583 241.586
2679.12 2679.12 2565.56 2353.75 1907.62 1907.62 1492.2 1492.2 1321.14 1019.2 825.876 700.36 491.574 65.6086

