1576.71 1213.53 1147.21 979.731 762.86 595.323 533.067 509.479 488.536 484.745 484.744 484.744 484.744 484.744
1526.77 1285.11 1157.98 1022 805.731 605.181 540.675 507.68 477.639 474.831 474.831 474.831 474.831 474.831
1603.28 1365.98 1201.36 947.53 753.332 614.132 547.316 512.941 494.115 482.7 482.642 482.642 482.642 482.642
1562.79 1290.09 1051.79 996.347 761.477 607.137 529.378 505.822 468.165 466.582 466.581 466.581 466.581 466.581
1420.18 1416.76 1008.12 947.697 749.338 611.144 536.655 505.253 487.526 477.806 477.805 477.805 477.805 477.805
1661.55 1125.41 1059.32 899.118 733.561 610.165 544.045 509.774 477.485 474.692 474.692 474.692 474.692 474.692
1323.87 1323.87 1099.1 940.95 785.281 617.585 543.495 510.3 475.735 474.831 474.831 474.831 474.831 474.831
1446.13 1177.28 1154.61 1002.67 774.666 619.077 540.691 516.732 484.769 478.973 478.966 478.966 478.966 478.966
1386.45 1261.45 1097.31 958.294 735.955 617.923 541.585 510.858 493.084 484.284 484.275 484.275 484.275 484.275
1232.11 1214.82 1147.58 942.462 793.623 614.481 537.361 510.904 491.82 479.232 477.186 477.185 477.185 477.185
1561.62 1411.13 1080.05 986.841 753.206 632.09 536.513 500.127 468.535 467.406 467.406 467.406 467.406 467.406
1676.17 1327.15 1106.99 904.172 744.412 623.705 556.389 533.051 502.495 490.373 488.03 488.029 488.029 488.029
1213.33 1173.13 1048.67 917.312 768.887 614.825 531.237 505.255 481.917 473.369 473.365 473.365 473.365 473.365
1706.03 1382.19 1190.17 986.308 773.296 625 549.977 517.366 495.028 483.768 483.738 483.738 483.738 483.738
1295.87 1040.84 1040.84 940.579 794.865 626.018 545.476 509.829 484.405 476.433 476.432 476.432 476.432 476.432
1518.08 1364.12 1086.3 925.326 739.368 621.692 536.999 515.757 479.484 474.04 474.04 474.04 474.04 474.04
1485.54 1247.59 1050.08 905.425 746.181 591.894 540.794 512.186 495.736 481.302 481.278 481.278 481.278 481.278
1463.98 1242.12 1068.73 863.403 773.165 613.922 532.233 498.796 475.628 473.385 473.385 473.385 473.385 473.385
1545.82 1289.99 1147.17 924.72 765.945 617.595 530.542 504.77 483.931 483.755 483.755 483.755 483.755 483.755
1707.29 1250.45 1109.84 971.275 748.992 623.002 545.964 511.614 488.168 483.198 483.197 483.197 483.197 483.197
1439.1 1176.54 1121.92 928.589 782.223 608.822 542.321 509.92 483.893 474.831 474.831 474.831 474.831 474.831
1455.11 1228.55 1112.06 937.788 734.596 633.772 555.783 514.023 485.2 474.04 474.04 474.04 474.04 474.04
1681.59 1273.31 1191.29 957.579 770.739 616.359 532.089 504.732 495.256 481.064 480.472 480.471 480.471 480.471
1081.16 1081.16 1062.69 913.112 764.82 596.732 535.643 503.481 472.569 469.961 469.956 469.955 469.955 469.955
1417.7 1312.9 1106.55 1006.09 767.132 626.089 540.323 506.072 484.952 475.152 475.152 475.152 475.152 475.152
1880.33 1099.94 1099.94 954.628 758.116 620.431 531.378 510.248 485.031 474.576 474.566 474.566 474.566 474.566
1519.47 1119.69 1119.69 941.823 808.223 622.639 543.172 505.356 479.965 478.622 478.622 478.622 478.622 478.622
