805.65524918 695.84285562 720.51904751 709.71538855 807.17125346 764.59836954 707.49252903 680.62700506 741.80880122 705.95520122 708.15992032 759.28951794 761.85832822 697.52946333 808.86970019 657.41783079 746.62972863 718.39645715 728.02749940 683.30624170 687.99416290 726.10045276 726.29904972 698.53285723 670.02035750 689.76940912 798.75530345 694.40320055 655.38772110 701.62407199 
578.90429751 606.03733864 613.57711776 602.79912940 626.04232027 651.80101187 647.07103912 582.40142193 641.41752045 615.36917088 595.90259358 657.16579746 618.38981482 608.89320781 630.38156366 613.49303273 631.84115605 576.88344227 608.99775915 614.56888588 595.54452876 585.38920964 623.65687393 608.51896515 574.29625240 645.84991906 602.22747602 605.15849481 642.44465306 618.04389033 
572.25361311 558.33492857 576.45533871 587.83187221 551.91430494 540.54321089 556.21586993 559.09428800 570.96726216 602.53489264 553.76673447 539.14628447 567.87034443 573.74982423 569.54025430 573.66028363 537.42566017 536.77736676 561.11019176 535.32825290 562.61658403 571.83424116 566.63356071 571.72375472 560.65395130 550.05307015 574.54949761 573.78261373 590.66078604 526.73042916 
546.92403872 546.93781530 538.67396182 527.23736315 548.26337139 540.54321089 536.33129704 546.56851476 529.65895784 522.64836727 521.78236489 528.69952523 527.38506675 546.84384899 536.63452248 543.91980063 537.42566017 526.97017536 511.05225745 535.32825290 522.77108399 539.40503825 549.92201784 543.75459722 544.24249746 531.18056707 545.62810760 533.33139023 550.55544230 517.34453714 
538.14252110 496.74351911 519.47921425 527.23736315 507.09317353 522.58283530 510.60590712 521.16884193 522.35725547 518.68663389 490.82570887 514.50975103 523.12639766 521.16591475 506.50891360 532.01535370 537.42566017 487.18745803 502.12374323 504.86863636 515.31613837 507.36719442 520.89023163 532.04200899 508.37433629 526.48972330 518.07760402 533.33139023 528.22421797 508.15915894 
503.47660493 490.82677763 501.02203537 517.31390701 485.41384659 503.93760206 465.78158252 489.00690367 493.35733732 500.27370672 469.29427246 484.39026372 509.50355475 504.64042937 501.77418326 505.36479128 521.71038216 486.83787586 463.74791326 489.23117596 500.28398266 498.52359900 505.50726936 504.91357959 498.34689269 507.15613451 484.90509594 515.68391883 499.26610760 485.09523951 
474.38793800 465.51430543 465.15466667 458.24203914 476.73184424 483.39669647 447.03476471 468.98838435 469.67245405 459.93950834 327.39233405 453.59244914 467.96611280 470.78362626 449.01821162 468.78730209 469.21500129 453.20244484 433.46803451 473.45126048 470.31497633 463.92186599 447.49639434 468.74146954 465.53201096 485.79556324 460.82656732 485.29894562 469.53579416 459.59471913 
441.44524579 437.21181611 444.58849681 445.85067269 458.34819282 443.04915360 434.36748331 441.43957363 458.14633941 437.39135334 204.21197231 447.39454100 440.56342114 442.76230413 435.25806658 456.68185129 464.84312582 431.17881767 418.09456929 451.50539626 434.69807378 430.46577946 433.58282192 454.10605291 449.66206528 454.48819536 425.24393377 460.41401419 436.30319207 442.51972069 
431.74134366 427.24171378 419.06325549 437.00345217 422.72962254 438.60969462 430.24636170 430.08234011 439.77931220 420.17388293 142.44374244 424.36689426 432.81394567 257.04880253 418.54450562 440.82864940 443.03342444 409.35993089 413.84711371 429.47443634 424.68320518 217.48420727 427.07177975 431.37205978 433.62938990 446.56372764 423.75815719 365.92973714 271.58296396 432.25438493 
420.07607995 420.51347728 418.34913418 432.19941756 418.71552630 433.03474458 424.18654718 424.53807552 433.45421903 419.65375352 100.71745403 415.08739901 428.48772530 213.39133718 416.86620809 428.25617223 424.79579114 254.02216334 413.73088751 427.87740592 421.13560116 141.11987082 424.54144837 425.27810350 426.20330416 437.04503524 421.31987848 212.51553693 164.70441142 425.35905828 
414.32319087 406.29774162 416.19941692 423.67058758 416.46820324 421.42831581 414.41215220 411.51520798 425.34311240 417.49189415 100.00000000 409.34356432 420.37314546 211.67979858 409.93479890 421.28147044 424.41036585 100.00000000 413.73088068 420.44185390 416.69185661 104.93465744 413.96323914 421.41633430 419.00828323 424.74564328 419.89890893 211.22202421 100.00020167 417.28828013 
411.43453212 403.96895528 415.01407096 420.07603003 415.43257640 412.04241913 411.65012634 405.68989427 411.61690866 416.93215624 100.00000000 406.68551082 417.68089362 200.00000144 406.73036096 411.76892227 418.36060359 100.00000000 409.48077173 414.35833476 415.95629964 100.00007437 411.98525050 419.80165065 417.39117712 422.01986067 419.74089323 200.66808299 100.00000000 416.90054128 
410.85700314 403.19681137 414.20115884 419.50201344 410.62558749 409.70591328 410.42571282 404.99392980 406.50659902 416.20858815 100.00000000 406.24026547 410.87997809 200.00000000 406.50772110 411.31736582 411.18273612 100.00000000 406.67412671 412.94435638 414.84421458 100.00000000 411.55159433 416.34650015 417.01854448 421.81232708 416.84326018 200.66808177 100.00000000 416.52354063 
409.53567058 403.19681137 413.29003299 419.40552026 409.84392337 409.48270183 410.34022523 404.99392980 406.33562767 416.07898210 100.00000000 405.86674215 408.45645250 200.00000000 405.24816404 409.02612275 410.24187296 100.00000000 406.64987660 412.86591621 410.15902969 100.00000000 411.18080897 411.77867418 416.78584785 419.51446240 416.26355160 200.66808177 100.00000000 415.77293381 
409.48271822 403.19681137 409.97528117 419.24582029 409.76636859 409.46772146 409.48072373 404.99392980 405.78628327 404.56894547 100.00000000 405.86674215 408.35913779 200.00000000 405.24815709 408.03504584 410.05007601 100.00000000 404.31213063 408.92066564 407.10049272 100.00000000 411.04300495 411.61321480 416.69356829 415.87238464 411.21142837 200.00000000 100.00000000 415.49415952 
409.40196837 403.19681137 100.00000000 419.19662619 409.74093634 409.44625730 408.94861245 100.00000000 200.67149521 404.06843563 100.00000000 100.00000000 408.30265170 200.00000000 405.24815709 407.92596766 409.96183784 100.00000000 402.64518219 407.92640957 406.57248881 100.00000000 410.91990564 402.90266512 410.80192163 415.70923026 410.89823632 200.00000000 100.00000000 404.92045856 
