122439 92311.5 73713.7 54728.1 13084.3 259.084 2.18786 0.45486 0.454324 0.454324 0.454324 0.454324 0.454324 0.454324
99766.4 92687.3 73865 39807.6 12798.2 217.049 1.19975 0.000221333 0 0 0 0 0 0
105912 84046.4 74357.9 51727.5 13857.7 294.573 1.02021 0.0900134 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283
100178 81950.3 81950.3 56243.6 12595.7 200.579 0.771658 0.00013187 0 0 0 0 0 0
101689 83910.7 82277.6 50535.3 12733.1 288.905 0.967567 0.000332306 0 0 0 0 0 0
108033 98342 74632.1 53419.1 16049.4 273.338 1.29939 0.000528033 0 0 0 0 0 0
110690 92869 76419.6 50017.7 15789.1 235.861 1.47825 0.00210933 1.07639e-08 0 0 0 0 0
102721 92418.2 84614.8 53359.5 14309.6 257.578 1.01396 0.000262587 0 0 0 0 0 0
115861 88510.2 78138.7 50900.9 15937.7 310.949 0.970399 0.000281059 0 0 0 0 0 0
117064 98184.6 80018.1 54380 13437.9 282.004 2.50048 0.0943615 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283
113540 100773 74456.5 55761.4 14309.9 289.26 1.28804 0.268866 0.268585 0.268585 0.268585 0.268585 0.268585 0.268585
107407 90854.3 62130.8 48284.3 12836.5 209.646 0.679248 0.000108819 0 0 0 0 0 0
124945 91523.5 79357.5 51915.5 13906 241.559 0.610842 8.33611e-05 0 0 0 0 0 0
126589 99567.9 70808.7 50115.7 12084 294.418 1.31756 0.000286067 0 0 0 0 0 0
120537 90358.4 75678.4 53458 13146.7 213.448 0.624583 0.0896603 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283
116501 100951 80850.3 57267.3 14839.3 264.018 1.12419 0.000330598 0 0 0 0 0 0
121455 100076 83733 56217.1 14177.1 232.36 0.927925 0.000191527 0 0 0 0 0 0
120116 109190 81959.1 57911.3 15309.4 359.506 1.58343 0.00043848 0 0 0 0 0 0
117731 90392.4 71524.7 52121.3 12008.9 234.465 0.795509 0.000241688 0 0 0 0 0 0
126035 86977.5 71737.1 53471.6 13900.9 218.614 0.813378 0.00015139 0 0 0 0 0 0
96637.5 86674.8 83971.5 53665.7 11138.3 208.678 0.983004 0.000300406 0 0 0 0 0 0
113836 93082.8 76817.5 48099 14371 262.597 1.0672 0.000228459 0 0 0 0 0 0
98518.5 97905.6 79874.2 51261.8 14259.5 205.935 0.658444 9.22734e-05 0 0 0 0 0 0
107667 96231.7 76493.6 50667.2 14032.4 222.786 0.678533 0.0896952 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283
116739 81758.4 73285.7 52925.3 12119.1 207.644 0.847743 0.0896692 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283
113936 97319.2 75088.3 54019.1 12976.7 236.832 0.668507 0.0896618 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283 0.0895283
110735 90234.1 73375.3 51818.9 12211.3 238.196 0.855978 0.00017085 0 0 0 0 0 0
109582 90548.2 76321.9 50355.9 12557.3 158.366 0.781805 0.000457725 0 0 0 0 0 0
